year,season,fishery,area,catch
2008,3,18,7,185.7
2009,3,18,7,121.3
2010,3,18,7,125.5
2011,3,18,7,167.3
2012,3,18,7,434.8
2013,3,18,7,309.5
2014,3,18,7,698
2015,3,18,7,891.8
2016,3,18,7,684
2017,3,18,7,439.3
2018,3,18,7,275.5
2019,3,18,7,414.8
2020,3,18,7,455.3
2021,3,18,7,379
1952,3,19,1,259.8
1953,3,19,1,154.7
1954,3,19,1,90
1955,3,19,1,71.2
1956,3,19,1,227
1957,3,19,1,12.3
1958,3,19,1,12
1959,3,19,1,9
1960,3,19,1,14.5
1961,3,19,1,15.7
1962,3,19,1,43.2
1963,3,19,1,1.5
1964,3,19,1,57.7
1965,3,19,1,50.2
1966,3,19,1,2.2
1967,3,19,1,15
1968,3,19,1,45.8
1969,3,19,1,12
1970,3,19,1,21.3
1971,3,19,1,59.8
1972,3,19,1,51.6
1973,3,19,1,10.8
1974,3,19,1,105
1975,3,19,1,72.9
1976,3,19,1,82.2
1977,3,19,1,44
1978,3,19,1,84.2
1979,3,19,1,232.2
1980,3,19,1,32.5
1981,3,19,1,62.1
1982,3,19,1,80.2
1983,3,19,1,138.1
1984,3,19,1,156.5
1985,3,19,1,226.2
1986,3,19,1,184.5
1987,3,19,1,171.6
1988,3,19,1,46.9
1989,3,19,1,225.4
1990,3,19,1,231
1991,3,19,1,233.3
1992,3,19,1,253.7
1993,3,19,1,727
1994,3,19,1,343.1
1995,3,19,1,459.3
1996,3,19,1,340.1
1997,3,19,1,268.7
1998,3,19,1,76.3
1999,3,19,1,307
2000,3,19,1,216.3
2001,3,19,1,289.8
2002,3,19,1,776.1
2003,3,19,1,945.1
2004,3,19,1,332.8
2005,3,19,1,194.9
2006,3,19,1,409.5
2007,3,19,1,608.7
2008,3,19,1,281.3
2009,3,19,1,146.1
2010,3,19,1,299.3
2011,3,19,1,358.1
2012,3,19,1,413.5
2013,3,19,1,161.8
2014,3,19,1,436.1
2015,3,19,1,104.6
2016,3,19,1,18.5
2017,3,19,1,240
2018,3,19,1,21.8
2019,3,19,1,92.8
2020,3,19,1,189.8
2021,3,19,1,30.2
1952,3,20,1,172.5
1953,3,20,1,197.2
1954,3,20,1,172.5
1955,3,20,1,328.6
1956,3,20,1,361.5
1957,3,20,1,427.2
1958,3,20,1,345
1959,3,20,1,139.7
1960,3,20,1,609.5
1961,3,20,1,731.4
1962,3,20,1,325.1
1963,3,20,1,731.4
1964,3,20,1,464.5
1965,3,20,1,509.6
1966,3,20,1,450.2
1967,3,20,1,1139
1968,3,20,1,923.2
1969,3,20,1,1099.3
1970,3,20,1,1043
1971,3,20,1,611.1
1972,3,20,1,226.6
1973,3,20,1,256.5
1974,3,20,1,187
1975,3,20,1,217
1976,3,20,1,660.7
1977,3,20,1,325.8
1978,3,20,1,473.9
1979,3,20,1,281.2
1980,3,20,1,201.4
1981,3,20,1,340.3
1982,3,20,1,343.4
1983,3,20,1,511.9
1984,3,20,1,1004.3
1985,3,20,1,765.9
1986,3,20,1,679.2
1987,3,20,1,658
1988,3,20,1,1298.3
1989,3,20,1,987.6
1990,3,20,1,1154.2
1991,3,20,1,337.8
1992,3,20,1,379
1993,3,20,1,489.9
1994,3,20,1,916.4
1995,3,20,1,739.8
1996,3,20,1,1415.6
1997,3,20,1,1031.3
1998,3,20,1,392
1999,3,20,1,257
2000,3,20,1,487.8
2001,3,20,1,434.1
2002,3,20,1,482.7
2003,3,20,1,189.4
2004,3,20,1,769.5
2005,3,20,1,204.4
2006,3,20,1,1652.5
2007,3,20,1,857.8
2008,3,20,1,740.8
2009,3,20,1,418.8
2010,3,20,1,654.5
2011,3,20,1,1227.3
2012,3,20,1,887.1
2013,3,20,1,722.8
2014,3,20,1,1171.9
2015,3,20,1,205.9
2016,3,20,1,364.5
2017,3,20,1,421.2
2018,3,20,1,275.3
2019,3,20,1,371.4
2020,3,20,1,530.3
2021,3,20,1,674.2
1952,3,21,3,0
1953,3,21,3,0
1954,3,21,3,0
1955,3,21,3,0
1956,3,21,3,0
1957,3,21,3,0
1958,3,21,3,0
1959,3,21,3,0
1960,3,21,3,0
1961,3,21,3,0
1962,3,21,3,0
1963,3,21,3,0
1964,3,21,3,0
1965,3,21,3,0
1966,3,21,3,0
1967,3,21,3,0
1968,3,21,3,0
1969,3,21,3,0
1970,3,21,3,0
1971,3,21,3,0
1972,3,21,3,21.1
1973,3,21,3,14.3
1974,3,21,3,34.7
1975,3,21,3,59.3
1976,3,21,3,154.7
1977,3,21,3,24.6
1978,3,21,3,2.8
1979,3,21,3,23.2
1980,3,21,3,3.9
1981,3,21,3,13.6
1982,3,21,3,11.7
1983,3,21,3,62
1984,3,21,3,0
1985,3,21,3,2.2
1986,3,21,3,4.5
1987,3,21,3,0
1988,3,21,3,2
1989,3,21,3,5.6
1990,3,21,3,0
1991,3,21,3,0
1992,3,21,3,0
1993,3,21,3,0
1994,3,21,3,0
1995,3,21,3,0
1996,3,21,3,0
1997,3,21,3,0
1998,3,21,3,0
1999,3,21,3,0
2000,3,21,3,0
2001,3,21,3,0
2002,3,21,3,0
2003,3,21,3,0
2004,3,21,3,0
2005,3,21,3,0
2006,3,21,3,0
2007,3,21,3,0
2008,3,21,3,0
2009,3,21,3,0.1
2010,3,21,3,0
2011,3,21,3,0
2012,3,21,3,0
2013,3,21,3,0
2014,3,21,3,0
2015,3,21,3,0
2016,3,21,3,0
2017,3,21,3,0
2018,3,21,3,0
2019,3,21,3,0
2020,3,21,3,0
2021,3,21,3,0
1952,3,22,8,0
1953,3,22,8,0
1954,3,22,8,0
1955,3,22,8,0
1956,3,22,8,0
1957,3,22,8,0
1958,3,22,8,0
1959,3,22,8,0
1960,3,22,8,0
1961,3,22,8,0
1962,3,22,8,0
1963,3,22,8,0
1964,3,22,8,0
1965,3,22,8,0
1966,3,22,8,0
1967,3,22,8,0
1968,3,22,8,0
1969,3,22,8,0
1970,3,22,8,0
1971,3,22,8,0
1972,3,22,8,0
1973,3,22,8,0.4
1974,3,22,8,3.3
1975,3,22,8,0
1976,3,22,8,0.2
1977,3,22,8,115
1978,3,22,8,1
1979,3,22,8,0
1980,3,22,8,0
1981,3,22,8,0
1982,3,22,8,0
1983,3,22,8,0
1984,3,22,8,0
1985,3,22,8,0
1986,3,22,8,0
1987,3,22,8,0
1988,3,22,8,0
1989,3,22,8,0
1990,3,22,8,0
1991,3,22,8,0
1992,3,22,8,0
1993,3,22,8,0
1994,3,22,8,0
1995,3,22,8,0
1996,3,22,8,0
1997,3,22,8,0
1998,3,22,8,0
1999,3,22,8,0
2000,3,22,8,0
2001,3,22,8,0
2002,3,22,8,0
2003,3,22,8,0
2004,3,22,8,0
2005,3,22,8,0
2006,3,22,8,0
2007,3,22,8,0
2008,3,22,8,0
2009,3,22,8,0
2010,3,22,8,0
2011,3,22,8,0
2012,3,22,8,0.3
2013,3,22,8,0
2014,3,22,8,0
2015,3,22,8,0
2016,3,22,8,0
2017,3,22,8,0
2018,3,22,8,0.5
2019,3,22,8,0
2020,3,22,8,0
2021,3,22,8,0
1952,3,23,7,0
1953,3,23,7,0
1954,3,23,7,0
1955,3,23,7,0
1956,3,23,7,0
1957,3,23,7,0
1958,3,23,7,0
1959,3,23,7,0
1960,3,23,7,0
1961,3,23,7,0
1962,3,23,7,0
1963,3,23,7,0
1964,3,23,7,0
1965,3,23,7,0
1966,3,23,7,0
1967,3,23,7,0
1968,3,23,7,0
1969,3,23,7,0
1970,3,23,7,137.5
1971,3,23,7,142.5
1972,3,23,7,225
1973,3,23,7,255
1974,3,23,7,254.3
1975,3,23,7,276.5
1976,3,23,7,188.3
1977,3,23,7,256.8
1978,3,23,7,205.8
1979,3,23,7,287
1980,3,23,7,175.8
1981,3,23,7,264.9
1982,3,23,7,314.4
1983,3,23,7,326.9
1984,3,23,7,452.3
1985,3,23,7,487.6
1986,3,23,7,637
1987,3,23,7,715
1988,3,23,7,788
1989,3,23,7,954.7
1990,3,23,7,755.7
1991,3,23,7,772.7
1992,3,23,7,888.5
1993,3,23,7,813.7
1994,3,23,7,902.6
1995,3,23,7,962.1
1996,3,23,7,1492.9
1997,3,23,7,1110.8
1998,3,23,7,1466.7
1999,3,23,7,1391.9
2000,3,23,7,1481
2001,3,23,7,1362.7
2002,3,23,7,1309.8
2003,3,23,7,1336.2
2004,3,23,7,1759.3
2005,3,23,7,376.1
2006,3,23,7,416.2
2007,3,23,7,372.6
2008,3,23,7,535.8
2009,3,23,7,756.5
2010,3,23,7,555.7
2011,3,23,7,1043.1
2012,3,23,7,2553.6
2013,3,23,7,3109.3
2014,3,23,7,2989
2015,3,23,7,2584
2016,3,23,7,4473.9
2017,3,23,7,1836
2018,3,23,7,2424.3
2019,3,23,7,2898.7
2020,3,23,7,4327.3
2021,3,23,7,4153
1952,3,24,7,0
1953,3,24,7,0
1954,3,24,7,0
1955,3,24,7,0
1956,3,24,7,0
1957,3,24,7,0
1958,3,24,7,0
1959,3,24,7,0
1960,3,24,7,0
1961,3,24,7,0
1962,3,24,7,0
1963,3,24,7,0
1964,3,24,7,0
1965,3,24,7,0
1966,3,24,7,0
1967,3,24,7,0
1968,3,24,7,0
1969,3,24,7,0
1970,3,24,7,48.8
1971,3,24,7,54
1972,3,24,7,52.3
1973,3,24,7,66.7
1974,3,24,7,82.7
1975,3,24,7,79.7
1976,3,24,7,73.8
1977,3,24,7,151.7
1978,3,24,7,72.1
1979,3,24,7,183.3
1980,3,24,7,172
1981,3,24,7,237.2
1982,3,24,7,211.9
1983,3,24,7,330.1
1984,3,24,7,235.7
1985,3,24,7,270.8
1986,3,24,7,301.1
1987,3,24,7,302.3
1988,3,24,7,325.4
1989,3,24,7,271.7
1990,3,24,7,433.9
1991,3,24,7,357.2
1992,3,24,7,356.6
1993,3,24,7,235.5
1994,3,24,7,284.4
1995,3,24,7,441.4
1996,3,24,7,469.9
1997,3,24,7,516.6
1998,3,24,7,578.5
1999,3,24,7,558
2000,3,24,7,607.9
2001,3,24,7,614.5
2002,3,24,7,537.7
2003,3,24,7,614.5
2004,3,24,7,837.9
2005,3,24,7,925.2
2006,3,24,7,933.9
2007,3,24,7,898.6
2008,3,24,7,976.1
2009,3,24,7,555.5
2010,3,24,7,276.9
2011,3,24,7,202.2
2012,3,24,7,222.4
2013,3,24,7,271.9
2014,3,24,7,241.6
2015,3,24,7,217.6
2016,3,24,7,266.5
2017,3,24,7,173
2018,3,24,7,188.2
2019,3,24,7,183.2
2020,3,24,7,236
2021,3,24,7,157.1
1952,3,25,8,0
1953,3,25,8,0
1954,3,25,8,0
1955,3,25,8,0
1956,3,25,8,0
1957,3,25,8,0
1958,3,25,8,0
1959,3,25,8,0
1960,3,25,8,0
1961,3,25,8,0
1962,3,25,8,0
1963,3,25,8,0
1964,3,25,8,0
1965,3,25,8,0
1966,3,25,8,0
1967,3,25,8,0
1968,3,25,8,0
1969,3,25,8,0
1970,3,25,8,0
1971,3,25,8,0
1972,3,25,8,0
1973,3,25,8,0
1974,3,25,8,0
1975,3,25,8,0
1976,3,25,8,31.9
1977,3,25,8,60.4
1978,3,25,8,0.7
1979,3,25,8,0
1980,3,25,8,16
1981,3,25,8,190.8
1982,3,25,8,256.7
1983,3,25,8,1264.8
1984,3,25,8,1130.1
1985,3,25,8,868.8
1986,3,25,8,171.4
1987,3,25,8,632.8
1988,3,25,8,469.8
1989,3,25,8,1889.3
1990,3,25,8,1452.5
1991,3,25,8,1296.6
1992,3,25,8,1596.1
1993,3,25,8,551.2
1994,3,25,8,351.1
1995,3,25,8,1919
1996,3,25,8,966.5
1997,3,25,8,1178.4
1998,3,25,8,1615.8
1999,3,25,8,1074.6
2000,3,25,8,866.9
2001,3,25,8,1514.2
2002,3,25,8,2117.7
2003,3,25,8,1452.3
2004,3,25,8,1963.7
2005,3,25,8,1153.1
2006,3,25,8,997.1
2007,3,25,8,1109.5
2008,3,25,8,1784
2009,3,25,8,1596.2
2010,3,25,8,379
2011,3,25,8,432
2012,3,25,8,1199.3
2013,3,25,8,775.3
2014,3,25,8,735.5
2015,3,25,8,327.7
2016,3,25,8,125.7
2017,3,25,8,201.5
2018,3,25,8,203.3
2019,3,25,8,14.6
2020,3,25,8,40.1
2021,3,25,8,191.5
1952,3,26,8,0
1953,3,26,8,0
1954,3,26,8,0
1955,3,26,8,0
1956,3,26,8,0
1957,3,26,8,0
1958,3,26,8,0
1959,3,26,8,0
1960,3,26,8,0
1961,3,26,8,0
1962,3,26,8,0
1963,3,26,8,0
1964,3,26,8,0
1965,3,26,8,0
1966,3,26,8,0
1967,3,26,8,0
1968,3,26,8,0
1969,3,26,8,0
1970,3,26,8,0
1971,3,26,8,0
1972,3,26,8,0
1973,3,26,8,0
1974,3,26,8,0.5
1975,3,26,8,0.5
1976,3,26,8,0
1977,3,26,8,0.7
1978,3,26,8,0
1979,3,26,8,0
1980,3,26,8,0.2
1981,3,26,8,4.6
1982,3,26,8,54.4
1983,3,26,8,46.5
1984,3,26,8,309.2
1985,3,26,8,21.1
1986,3,26,8,0.7
1987,3,26,8,25.7
1988,3,26,8,17.4
1989,3,26,8,751.1
1990,3,26,8,220.1
1991,3,26,8,83.6
1992,3,26,8,37.9
1993,3,26,8,24.3
1994,3,26,8,16.7
1995,3,26,8,401.1
1996,3,26,8,42.6
1997,3,26,8,5.6
1998,3,26,8,5.5
1999,3,26,8,15.8
2000,3,26,8,177.8
2001,3,26,8,121.1
2002,3,26,8,49.2
2003,3,26,8,346.7
2004,3,26,8,382.1
2005,3,26,8,325.7
2006,3,26,8,42.4
2007,3,26,8,146.8
2008,3,26,8,231.3
2009,3,26,8,159.7
2010,3,26,8,988
2011,3,26,8,413.6
2012,3,26,8,1039.8
2013,3,26,8,980
2014,3,26,8,944.8
2015,3,26,8,225.5
2016,3,26,8,43.5
2017,3,26,8,588.1
2018,3,26,8,451.7
2019,3,26,8,178.9
2020,3,26,8,718.3
2021,3,26,8,341.4
1952,3,27,9,0
1953,3,27,9,0
1954,3,27,9,0
1955,3,27,9,0
1956,3,27,9,0
1957,3,27,9,0
1958,3,27,9,0
1959,3,27,9,0
1960,3,27,9,0
1961,3,27,9,0
1962,3,27,9,0
1963,3,27,9,0
1964,3,27,9,0
1965,3,27,9,0
1966,3,27,9,0
1967,3,27,9,0
1968,3,27,9,0
1969,3,27,9,0
1970,3,27,9,0
1971,3,27,9,0
1972,3,27,9,0
1973,3,27,9,0
1974,3,27,9,0
1975,3,27,9,0
1976,3,27,9,0
1977,3,27,9,0
1978,3,27,9,0
1979,3,27,9,0
1980,3,27,9,0
1981,3,27,9,0
1982,3,27,9,0
1983,3,27,9,0
1984,3,27,9,0
1985,3,27,9,0
1986,3,27,9,0
1987,3,27,9,0
1988,3,27,9,0
1989,3,27,9,0
1990,3,27,9,0.205327
1991,3,27,9,1.24765
1992,3,27,9,4.60024
1993,3,27,9,10.2038
1994,3,27,9,51.0691
1995,3,27,9,68.025
1996,3,27,9,34.4753
1997,3,27,9,38.9262
1998,3,27,9,112.666
1999,3,27,9,65.1783
2000,3,27,9,81.1787
2001,3,27,9,58.2174
2002,3,27,9,79.4266
2003,3,27,9,97.0956
2004,3,27,9,44.4297
2005,3,27,9,43.9155
2006,3,27,9,22.6433
2007,3,27,9,38.0461
2008,3,27,9,23.4274
2009,3,27,9,23.5331
2010,3,27,9,13.6696
2011,3,27,9,15.6186
2012,3,27,9,13.8789
2013,3,27,9,5.17223
2014,3,27,9,20.3121
2015,3,27,9,27.5483
2016,3,27,9,24.0054
2017,3,27,9,12.246
2018,3,27,9,4.59828
2019,3,27,9,9.65527
2020,3,27,9,6.03271
2021,3,27,9,5.15317
1952,3,28,7,0
1953,3,28,7,0
1954,3,28,7,0
1955,3,28,7,0
1956,3,28,7,0
1957,3,28,7,0
1958,3,28,7,0
1959,3,28,7,0
1960,3,28,7,0
1961,3,28,7,0
1962,3,28,7,0
1963,3,28,7,0
1964,3,28,7,0
1965,3,28,7,0
1966,3,28,7,0
1967,3,28,7,0
1968,3,28,7,0
1969,3,28,7,0
1970,3,28,7,0
1971,3,28,7,0
1972,3,28,7,3.6
1973,3,28,7,2
1974,3,28,7,0
1975,3,28,7,6.8
1976,3,28,7,12.7
1977,3,28,7,20.5
1978,3,28,7,30.6
1979,3,28,7,47.8
1980,3,28,7,216.3
1981,3,28,7,247
1982,3,28,7,272.4
1983,3,28,7,303.5
1984,3,28,7,330
1985,3,28,7,359.2
1986,3,28,7,373.9
1987,3,28,7,425
1988,3,28,7,502.2
1989,3,28,7,547.1
1990,3,28,7,627.5
1991,3,28,7,641.8
1992,3,28,7,738
1993,3,28,7,676.1
1994,3,28,7,749.7
1995,3,28,7,799.1
1996,3,28,7,1240
1997,3,28,7,922.7
1998,3,28,7,1218.2
1999,3,28,7,1156.3
2000,3,28,7,1230.3
2001,3,28,7,1132
2002,3,28,7,1088.1
2003,3,28,7,1109.8
2004,3,28,7,1461.3
2005,3,28,7,1379.3
2006,3,28,7,1490.2
2007,3,28,7,1320.5
2008,3,28,7,1899.5
2009,3,28,7,1582
2010,3,28,7,1161.3
2011,3,28,7,827
2012,3,28,7,454.3
2013,3,28,7,646.4
2014,3,28,7,513.2
2015,3,28,7,1226.6
2016,3,28,7,729.8
2017,3,28,7,204.7
2018,3,28,7,682.7
2019,3,28,7,240.7
2020,3,28,7,163.8
2021,3,28,7,136.5
1952,3,29,9,0
1953,3,29,9,1.79337
1954,3,29,9,0
1955,3,29,9,0
1956,3,29,9,0
1957,3,29,9,0.396378
1958,3,29,9,0.651218
1959,3,29,9,0
1960,3,29,9,0
1961,3,29,9,0
1962,3,29,9,0
1963,3,29,9,0
1964,3,29,9,20.4983
1965,3,29,9,209.876
1966,3,29,9,6.94429
1967,3,29,9,10.6611
1968,3,29,9,1.19368
1969,3,29,9,0
1970,3,29,9,0.229799
1971,3,29,9,0
1972,3,29,9,11.6649
1973,3,29,9,5.21717
1974,3,29,9,9.64582
1975,3,29,9,0.0430701
1976,3,29,9,0
1977,3,29,9,0
1978,3,29,9,0
1979,3,29,9,0
1980,3,29,9,0
1981,3,29,9,0.0456775
1982,3,29,9,0.409272
1983,3,29,9,0
1984,3,29,9,0
1985,3,29,9,0.627987
1986,3,29,9,0
1987,3,29,9,0
1988,3,29,9,0
1989,3,29,9,0.0433504
1990,3,29,9,0
1991,3,29,9,0
1992,3,29,9,0
1993,3,29,9,0
1994,3,29,9,0
1995,3,29,9,0
1996,3,29,9,0
1997,3,29,9,3.6149
1998,3,29,9,0
1999,3,29,9,0
2000,3,29,9,0
2001,3,29,9,0
2002,3,29,9,0
2003,3,29,9,0
2004,3,29,9,0
2005,3,29,9,0
2006,3,29,9,0
2007,3,29,9,0
2008,3,29,9,0
2009,3,29,9,0
2010,3,29,9,0
2011,3,29,9,0
2012,3,29,9,0
2013,3,29,9,0
2014,3,29,9,0
2015,3,29,9,0
2016,3,29,9,0
2017,3,29,9,0
2018,3,29,9,0
2019,3,29,9,0
2020,3,29,9,0
2021,3,29,9,0
1952,3,30,7,0
1953,3,30,7,0
1954,3,30,7,0
1955,3,30,7,0
1956,3,30,7,0
1957,3,30,7,0
1958,3,30,7,0
1959,3,30,7,0
1960,3,30,7,0
1961,3,30,7,0
1962,3,30,7,0
1963,3,30,7,0
1964,3,30,7,0
1965,3,30,7,0
1966,3,30,7,0
1967,3,30,7,0
1968,3,30,7,0
1969,3,30,7,0
1970,3,30,7,0
1971,3,30,7,0
1972,3,30,7,0
1973,3,30,7,0
1974,3,30,7,8.2
1975,3,30,7,7.5
1976,3,30,7,22.7
1977,3,30,7,11
1978,3,30,7,208.1
1979,3,30,7,213.7
1980,3,30,7,94.7
1981,3,30,7,77.7
1982,3,30,7,3.4
1983,3,30,7,25.9
1984,3,30,7,189.1
1985,3,30,7,168.8
1986,3,30,7,213.1
1987,3,30,7,716.6
1988,3,30,7,849.9
1989,3,30,7,547
1990,3,30,7,75.3
1991,3,30,7,315.9
1992,3,30,7,68
1993,3,30,7,40.1
1994,3,30,7,46.9
1995,3,30,7,804.1
1996,3,30,7,543.5
1997,3,30,7,15.2
1998,3,30,7,4.7
1999,3,30,7,0.5
2000,3,30,7,3.5
2001,3,30,7,4
2002,3,30,7,31.8
2003,3,30,7,92.4
2004,3,30,7,208.9
2005,3,30,7,39.7
2006,3,30,7,3.5
2007,3,30,7,2.3
2008,3,30,7,45.5
2009,3,30,7,0
2010,3,30,7,0
2011,3,30,7,0
2012,3,30,7,0
2013,3,30,7,0
2014,3,30,7,0
2015,3,30,7,0
2016,3,30,7,0.4
2017,3,30,7,65.8
2018,3,30,7,0
2019,3,30,7,0.8
2020,3,30,7,2.8
2021,3,30,7,0.4
1952,3,31,7,0
1953,3,31,7,0
1954,3,31,7,0
1955,3,31,7,0
1956,3,31,7,0
1957,3,31,7,0
1958,3,31,7,0
1959,3,31,7,0
1960,3,31,7,0
1961,3,31,7,0
1962,3,31,7,0
1963,3,31,7,0
1964,3,31,7,0
1965,3,31,7,0
1966,3,31,7,0
1967,3,31,7,0
1968,3,31,7,0
1969,3,31,7,0
1970,3,31,7,0
1971,3,31,7,0
1972,3,31,7,0
1973,3,31,7,0
1974,3,31,7,0
1975,3,31,7,0.5
1976,3,31,7,4.7
1977,3,31,7,1
1978,3,31,7,1.1
1979,3,31,7,11.9
1980,3,31,7,1.7
1981,3,31,7,1.4
1982,3,31,7,1.1
1983,3,31,7,0
1984,3,31,7,67.2
1985,3,31,7,5.1
1986,3,31,7,0.6
1987,3,31,7,37.2
1988,3,31,7,44.3
1989,3,31,7,45.2
1990,3,31,7,1.8
1991,3,31,7,16
1992,3,31,7,3.6
1993,3,31,7,9.2
1994,3,31,7,3.1
1995,3,31,7,13.1
1996,3,31,7,58.6
1997,3,31,7,15.8
1998,3,31,7,0
1999,3,31,7,0
2000,3,31,7,1.9
2001,3,31,7,0
2002,3,31,7,0
2003,3,31,7,25.5
2004,3,31,7,34.5
2005,3,31,7,4.9
2006,3,31,7,9
2007,3,31,7,0
2008,3,31,7,10.3
2009,3,31,7,0
2010,3,31,7,0.1
2011,3,31,7,0
2012,3,31,7,0
2013,3,31,7,2.6
2014,3,31,7,0
2015,3,31,7,0
2016,3,31,7,6.6
2017,3,31,7,423.4
2018,3,31,7,29.2
2019,3,31,7,34.8
2020,3,31,7,4.1
2021,3,31,7,0
1952,3,32,7,0
1953,3,32,7,0
1954,3,32,7,0
1955,3,32,7,0
1956,3,32,7,0
1957,3,32,7,0
1958,3,32,7,0
1959,3,32,7,0
1960,3,32,7,0
1961,3,32,7,0
1962,3,32,7,0
1963,3,32,7,0
1964,3,32,7,0
1965,3,32,7,0
1966,3,32,7,0
1967,3,32,7,0
1968,3,32,7,0
1969,3,32,7,0
1970,3,32,7,0
1971,3,32,7,0
1972,3,32,7,0
1973,3,32,7,0
1974,3,32,7,0
1975,3,32,7,0
1976,3,32,7,0
1977,3,32,7,0
1978,3,32,7,0
1979,3,32,7,0
1980,3,32,7,0
1981,3,32,7,0
1982,3,32,7,0
1983,3,32,7,0
1984,3,32,7,0
1985,3,32,7,0
1986,3,32,7,0
1987,3,32,7,0
1988,3,32,7,0
1989,3,32,7,0
1990,3,32,7,0
1991,3,32,7,0
1992,3,32,7,0
1993,3,32,7,0
1994,3,32,7,0
1995,3,32,7,0
1996,3,32,7,0
1997,3,32,7,0
1998,3,32,7,0
1999,3,32,7,0
2000,3,32,7,155.5
2001,3,32,7,163.8
2002,3,32,7,174.4
2003,3,32,7,173.3
2004,3,32,7,233.8
2005,3,32,7,287.9
2006,3,32,7,288.7
2007,3,32,7,297.8
2008,3,32,7,274.2
2009,3,32,7,263.3
2010,3,32,7,242.7
2011,3,32,7,323.5
2012,3,32,7,331.9
2013,3,32,7,301.3
2014,3,32,7,553.3
2015,3,32,7,466.5
2016,3,32,7,937.9
2017,3,32,7,729.7
2018,3,32,7,679
2019,3,32,7,226
2020,3,32,7,196.6
2021,3,32,7,225
1952,3,33,1,8.93539e-06
1953,3,33,1,8.75079e-06
1954,3,33,1,8.55711e-06
1955,3,33,1,8.69859e-06
1956,3,33,1,9.76304e-06
1957,3,33,1,1.03381e-05
1958,3,33,1,9.29129e-06
1959,3,33,1,7.73754e-06
1960,3,33,1,7.49543e-06
1961,3,33,1,7.07974e-06
1962,3,33,1,6.14235e-06
1963,3,33,1,5.97196e-06
1964,3,33,1,5.47619e-06
1965,3,33,1,5.00921e-06
1966,3,33,1,4.73178e-06
1967,3,33,1,4.08399e-06
1968,3,33,1,4.06452e-06
1969,3,33,1,4.1457e-06
1970,3,33,1,3.63027e-06
1971,3,33,1,3.699e-06
1972,3,33,1,3.59664e-06
1973,3,33,1,3.24627e-06
1974,3,33,1,3.71748e-06
1975,3,33,1,3.65889e-06
1976,3,33,1,3.32678e-06
1977,3,33,1,4.46481e-06
1978,3,33,1,4.21204e-06
1979,3,33,1,3.87142e-06
1980,3,33,1,3.64566e-06
1981,3,33,1,3.30652e-06
1982,3,33,1,3.22595e-06
1983,3,33,1,3.24975e-06
1984,3,33,1,3.42532e-06
1985,3,33,1,3.09176e-06
1986,3,33,1,2.96568e-06
1987,3,33,1,3.47065e-06
1988,3,33,1,3.23142e-06
1989,3,33,1,3.06899e-06
1990,3,33,1,3.5893e-06
1991,3,33,1,3.47168e-06
1992,3,33,1,3.26945e-06
1993,3,33,1,2.88143e-06
1994,3,33,1,2.95004e-06
1995,3,33,1,2.75409e-06
1996,3,33,1,2.4156e-06
1997,3,33,1,2.4772e-06
1998,3,33,1,2.49009e-06
1999,3,33,1,2.37156e-06
2000,3,33,1,2.2774e-06
2001,3,33,1,2.24073e-06
2002,3,33,1,2.60854e-06
2003,3,33,1,2.47584e-06
2004,3,33,1,2.66364e-06
2005,3,33,1,2.46225e-06
2006,3,33,1,2.89679e-06
2007,3,33,1,2.54226e-06
2008,3,33,1,2.264e-06
2009,3,33,1,2.25894e-06
2010,3,33,1,2.13236e-06
2011,3,33,1,2.2517e-06
2012,3,33,1,2.05671e-06
2013,3,33,1,1.86826e-06
2014,3,33,1,2.36724e-06
2015,3,33,1,2.47612e-06
2016,3,33,1,2.13073e-06
2017,3,33,1,2.03556e-06
2018,3,33,1,2.39794e-06
2019,3,33,1,2.56363e-06
2020,3,33,1,2.25601e-06
2021,3,33,1,2.06688e-06
1952,3,34,2,2.50424e-05
1953,3,34,2,2.51731e-05
1954,3,34,2,2.52838e-05
1955,3,34,2,2.62677e-05
1956,3,34,2,2.99107e-05
1957,3,34,2,2.90777e-05
1958,3,34,2,2.3953e-05
1959,3,34,2,2.06753e-05
1960,3,34,2,2.09168e-05
1961,3,34,2,1.94602e-05
1962,3,34,2,1.65375e-05
1963,3,34,2,1.48513e-05
1964,3,34,2,1.39217e-05
1965,3,34,2,1.37966e-05
1966,3,34,2,1.29178e-05
1967,3,34,2,1.17026e-05
1968,3,34,2,1.12372e-05
1969,3,34,2,1.13707e-05
1970,3,34,2,1.10274e-05
1971,3,34,2,1.05377e-05
1972,3,34,2,9.17374e-06
1973,3,34,2,7.93977e-06
1974,3,34,2,7.97074e-06
1975,3,34,2,7.79928e-06
1976,3,34,2,7.47537e-06
1977,3,34,2,9.39365e-06
1978,3,34,2,9.36825e-06
1979,3,34,2,8.98936e-06
1980,3,34,2,8.40202e-06
1981,3,34,2,7.55616e-06
1982,3,34,2,7.81242e-06
1983,3,34,2,8.0002e-06
1984,3,34,2,8.16916e-06
1985,3,34,2,8.1165e-06
1986,3,34,2,7.69255e-06
1987,3,34,2,7.86856e-06
1988,3,34,2,7.46599e-06
1989,3,34,2,6.96666e-06
1990,3,34,2,7.49118e-06
1991,3,34,2,7.12141e-06
1992,3,34,2,7.21643e-06
1993,3,34,2,6.80101e-06
1994,3,34,2,6.30785e-06
1995,3,34,2,6.1237e-06
